name,longitude,latitude,population,country_name,country_gdp
Liguo,117.33296,34.55287,54960,China,14722730697890.1
Wanzhou,108.39586,30.76451,723215,China,14722730697890.1
Zipaquirá,-74.00481,5.02208,91235,Colombia,271346896626.418
Magangué,-74.75467,9.24202,100313,Colombia,271346896626.418
Buenaventura,-77.03116,3.8801,240387,Colombia,271346896626.418
Puerto Padre,-76.60358,21.19517,76838,Cuba,0.0
Contramaestre,-76.24511,20.29879,70438,Cuba,0.0
Alamar,-82.27837,23.15794,100000,Cuba,0.0
Diez de Octubre,-82.3597,23.0881,227293,Cuba,0.0
Dapeng,117.07522,34.28436,52219,China,14722730697890.1
Yopal,-72.39586,5.33775,61029,Colombia,271346896626.418
Sabanalarga,-74.92214,10.63072,68535,Colombia,271346896626.418
Winterhude,10.0,53.6,51297,Germany,3846413928653.71
Duitama,-73.03408,5.8245,92040,Colombia,271346896626.418
Moa,-74.95075,20.65776,92852,Cuba,0.0
Jesús Menéndez,-76.47919,21.16139,51002,Cuba,0.0
Neustadt,8.13886,49.35009,53984,Germany,3846413928653.71
Zehlendorf,13.25,52.43333,58469,Germany,3846413928653.71
Münster,7.62571,51.96236,270184,Germany,3846413928653.71
Wiesbaden,8.24932,50.08258,272432,Germany,3846413928653.71
Zográfos,23.76911,37.97574,71026,Greece,189410106620.016
Offenburg,7.94495,48.47377,59238,Germany,3846413928653.71
Offenbach,8.76647,50.10061,119192,Germany,3846413928653.71
Nagykanizsa,16.99104,46.45347,50823,Hungary,155012927629.087
Lingen,7.31845,52.52143,51310,Germany,3846413928653.71
Budapest VIII. kerület,19.07012,47.48919,82222,Hungary,155012927629.087
Pematangsiantar,99.0687,2.9595,209614,Indonesia,1058423838345.14
Langenfeld,6.94831,51.10821,59112,Germany,3846413928653.71
Semarang,110.42083,-6.99306,1288084,Indonesia,1058423838345.14
Palangkaraya,113.91667,-2.20833,148139,Indonesia,1058423838345.14
Ibbenbüren,7.71457,52.27964,50577,Germany,3846413928653.71
Cepu,111.5906,-7.1475,55055,Indonesia,1058423838345.14
Bontang,117.4854,0.1324,101691,Indonesia,1058423838345.14
Marienthal,10.08333,53.56667,287101,Germany,3846413928653.71
Detmold,8.87318,51.93855,73680,Germany,3846413928653.71
Ingolstadt,11.42372,48.76508,120658,Germany,3846413928653.71
Bad Salzuflen,8.74434,52.0862,54899,Germany,3846413928653.71
Baden-Baden,8.23975,48.7606,55449,Germany,3846413928653.71
Hilden,6.93093,51.16818,56565,Germany,3846413928653.71
Heidelberg,8.69079,49.40768,143345,Germany,3846413928653.71
Harburg,9.98388,53.46057,202571,Germany,3846413928653.71
Vanadzor,44.4939,40.80456,101098,Armenia,12645459213.5235
Uíge,15.06131,-7.60874,60008,Angola,62306913444.2917
Soio,12.36894,-6.1349,67491,Angola,62306913444.2917
Friedrichshafen,9.47554,47.65689,58403,Germany,3846413928653.71
Quilmes,-58.26374,-34.72904,230000,Argentina,383066977653.56
San Rafael,-68.33007,-34.61772,109163,Argentina,383066977653.56
Neuquén,-68.0591,-38.95161,242092,Argentina,383066977653.56
Comodoro Rivadavia,-67.49656,-45.86413,140850,Argentina,383066977653.56
Dormagen,6.83167,51.09683,63582,Germany,3846413928653.71
Ottakring,16.3,48.21667,104627,Austria,430947393757.511
Floridsdorf,16.4,48.25,162779,Austria,430947393757.511
Xankandi,46.7528,39.8177,53100,Azerbaijan,42607176470.5882
Sheki,47.17056,41.19194,63000,Azerbaijan,42607176470.5882
Bakıxanov,49.96693,40.41894,66686,Azerbaijan,42607176470.5882
Narail,89.49515,23.15509,55112,Bangladesh,324239176765.053
Kishorganj,90.78291,24.43944,90690,Bangladesh,324239176765.053
Saint-Gilles,4.34389,50.82763,50221,Belgium,515332499627.861
Ferkessédougou,-5.19449,9.5928,62008,Côte d'Ivoire,61348579465.1017
Bingerville,-3.88537,5.35581,50694,Côte d'Ivoire,61348579465.1017
Melipilla,-71.21528,-33.68909,63100,Chile,252940023046.011
Coquimbo,-71.33947,-29.95332,161317,Chile,252940023046.011
Nkoteng,12.03333,4.51667,50334,Cameroon,39802147568.2174
Mokolo,13.80227,10.74244,275239,Cameroon,39802147568.2174
Foumbot,10.6325,5.50803,84065,Cameroon,39802147568.2174
Bamenda,10.14597,5.9597,393835,Cameroon,39802147568.2174
Zhefang,98.28333,24.26667,51477,China,14722730697890.1
Zhuzhai,116.81389,34.76111,56908,China,14722730697890.1
Yuxi,102.54222,24.355,103829,China,14722730697890.1
Zhengding,114.55944,38.13972,193524,China,14722730697890.1
Yuyao,121.14944,30.05,114177,China,14722730697890.1
Yezhou,109.72333,30.60369,104839,China,14722730697890.1
Yangtun,116.88333,34.88333,53417,China,14722730697890.1
Xiulin,112.4,29.71667,122411,China,14722730697890.1
Xiannü,119.56048,32.42806,83936,China,14722730697890.1
Xiangzhou,119.41889,36.16444,61748,China,14722730697890.1
Wushan,109.87639,31.07749,98743,China,14722730697890.1
Tianfu,122.05228,37.26366,115370,China,14722730697890.1
Spanish Town,-76.95742,17.99107,145018,Jamaica,13812421803.4084
Tangping,111.93537,22.03177,81729,China,14722730697890.1
Suozhen,118.10472,36.95389,58766,China,14722730697890.1
Shiyan,110.77806,32.6475,3460000,China,14722730697890.1
Quzhou,118.86861,28.95944,902767,China,14722730697890.1
Pingliang,106.68611,35.53917,504848,China,14722730697890.1
Puning,116.16869,23.31072,874954,China,14722730697890.1
Jining,116.58139,35.405,1241012,China,14722730697890.1
Jingzhi,119.3875,36.31,126703,China,14722730697890.1
Jijiang,106.25001,29.28993,61161,China,14722730697890.1
Huzhou,120.0933,30.8703,1015937,China,14722730697890.1
Dasha,113.4418,23.11037,116307,China,14722730697890.1
Hecun,114.11111,36.53333,83009,China,14722730697890.1
Hanting,119.21083,36.77083,90637,China,14722730697890.1
Chizhou,117.47783,30.66134,615274,China,14722730697890.1
Chengdu,104.06667,30.66667,7415590,China,14722730697890.1
Cangzhou,116.86667,38.31667,527681,China,14722730697890.1
Boshan,117.83333,36.48333,153596,China,14722730697890.1
Beisu,114.80689,38.15479,52752,China,14722730697890.1
Beibei,106.43645,29.82739,112019,China,14722730697890.1
Langtoucun,124.33525,40.04068,59046,China,14722730697890.1
Dunhua,128.23789,43.37383,148844,China,14722730697890.1
Changling,124.00045,44.26532,55841,China,14722730697890.1
Varna,27.91667,43.21667,312770,Bulgaria,69105101089.5531
Porto-Novo,2.60359,6.49646,234168,Benin,15651545208.8783
Olinda,-34.85528,-8.00889,366754,Brazil,1444733258971.65
Uriangato,-101.18251,20.14085,51382,Mexico,1076163316174.94
Codó,-43.88556,-4.45528,83288,Brazil,1444733258971.65
Araguaína,-48.20722,-7.19111,105019,Brazil,1444733258971.65
Valinhos,-46.99583,-22.97056,88630,Brazil,1444733258971.65
Telêmaco Borba,-50.61556,-24.32389,58880,Brazil,1444733258971.65
Seropédica,-43.7075,-22.74389,54846,Brazil,1444733258971.65
São Bento do Sul,-49.37861,-26.25028,77597,Brazil,1444733258971.65
Santo André,-46.53833,-23.66389,662373,Brazil,1444733258971.65
Pindamonhangaba,-45.46167,-22.92389,132218,Brazil,1444733258971.65
Mogi Mirim,-46.95778,-22.43194,78244,Brazil,1444733258971.65
Sandnes,5.73521,58.85244,63032,Norway,362522347110.364
Lins,-49.7425,-21.67861,69451,Brazil,1444733258971.65
Limeira,-47.40167,-22.56472,289665,Brazil,1444733258971.65
Itaúna,-44.57639,-20.07528,77400,Brazil,1444733258971.65
Guarapuava,-51.46541,-25.39048,150850,Brazil,1444733258971.65
Guanambi,-42.78139,-14.22333,58877,Brazil,1444733258971.65
Esteio,-51.17917,-29.86139,84902,Brazil,1444733258971.65
Criciúma,-49.36972,-28.6775,161954,Brazil,1444733258971.65
Concórdia,-52.02778,-27.23417,55367,Brazil,1444733258971.65
Chapecó,-52.61833,-27.09639,160157,Brazil,1444733258971.65
Caxias do Sul,-51.17944,-29.16806,381270,Brazil,1444733258971.65
Bauru,-49.06056,-22.31472,335024,Brazil,1444733258971.65
Gulariyā,81.34532,28.2058,53107,Nepal,33657175561.329
Inaruwa,87.1478,26.60675,70093,Nepal,33657175561.329
Lower Hutt,174.91667,-41.21667,101194,New Zealand,210886315368.533
Rotorua,176.24516,-38.13874,65901,New Zealand,210886315368.533
Polatsk,28.7856,55.4879,82258,Belarus,60258239055.5829
Babruysk,29.2214,53.1384,220517,Belarus,60258239055.5829
Cambridge,-80.31269,43.3601,120372,Canada,1644037286481.26
Notre-Dame-de-Grâce,-73.61432,45.47675,67000,Canada,1644037286481.26
Jaén,-78.80785,-5.70729,52493,Peru,202014363787.233
Rubí,2.03305,41.49226,72987,Spain,1281484640043.58
Juliaca,-70.13333,-15.5,245675,Peru,202014363787.233
NIA Valencia,125.09417,7.90639,83591,Philippines,361489354350.0
Lugo,-7.55602,43.00992,96678,Spain,1281484640043.58
Jamnagar,70.06673,22.47292,492056,India,2622983732006.45
Ghātāl,87.73399,22.66244,54658,India,2622983732006.45
Guwahati,91.7458,26.1844,899094,India,2622983732006.45
Gadag,75.62971,15.42977,162569,India,2622983732006.45
Deoghar,86.69902,24.48983,203123,India,2622983732006.45
Chittaurgarh,74.62403,24.88963,106710,India,2622983732006.45
Chāndpur,78.27187,29.13489,73555,India,2622983732006.45
Kannur,75.35763,11.86752,62836,India,2622983732006.45
Collado-Villalba,-4.00486,40.63506,63074,Spain,1281484640043.58
Bhusāval,75.78506,21.04365,183001,India,2622983732006.45
Bānda,80.33491,25.47758,152218,India,2622983732006.45
Bāli,88.34115,22.64859,296973,India,2622983732006.45
Bagalkot,75.69614,16.18673,97269,India,2622983732006.45
Arni,79.28529,12.66771,62858,India,2622983732006.45
Anantapur,77.60813,14.67784,240442,India,2622983732006.45
Allahābād,81.84322,25.44478,1073438,India,2622983732006.45
Alīgarh,78.07464,27.88145,753207,India,2622983732006.45
Bankra,88.27751,22.60291,56273,India,2622983732006.45
Thoothukudi,78.13425,8.76735,410760,India,2622983732006.45
Ad Dīwānīyah,44.92552,31.99289,318801,Iraq,167224432560.319
Kermanshah,47.065,34.31417,621100,Iran,191718271483.759
Bāneh,45.8853,35.9975,104799,Iran,191718271483.759
Asadābād,48.12012,34.78241,59617,Iran,191718271483.759
Renukūt,83.0358,24.21641,62413,India,2622983732006.45
Rānībennur,75.62951,14.62239,99105,India,2622983732006.45
Proddatūr,78.54813,14.7502,177797,India,2622983732006.45
Petlād,72.79995,22.47681,51819,India,2622983732006.45
Pālakollu,81.73,16.5167,57341,India,2622983732006.45
Nawalgarh,75.27384,27.85161,58346,India,2622983732006.45
Nawāda,85.54364,24.8867,96730,India,2622983732006.45
Helsinki,24.93545,60.16952,558457,Finland,269751312854.475
Mirzāpur,82.56534,25.1449,220029,India,2622983732006.45
Loni,77.29023,28.75143,164810,India,2622983732006.45
Kuchāman,74.85655,27.14745,56725,India,2622983732006.45
Krishnagiri,78.21382,12.51921,66419,India,2622983732006.45
Kolār,78.12999,13.13768,126441,India,2622983732006.45
Juchitán de Zaragoza,-95.01975,16.43603,74825,Mexico,1076163316174.94
Coacalco,-99.10689,19.62923,277959,Mexico,1076163316174.94
Cárdenas,-93.37559,18.00135,91558,Mexico,1076163316174.94
Belen,-73.2497,-3.76016,57824,Peru,202014363787.233
Great Yarmouth,1.73052,52.60831,63434,United Kingdom,2707743777173.91
Burnley,-2.23333,53.8,149422,United Kingdom,2707743777173.91
Buckley,-3.08333,53.16667,63576,United Kingdom,2707743777173.91
Rāghogarh,77.19768,24.44318,63873,India,2622983732006.45
Purnia,87.47422,25.77895,198453,India,2622983732006.45
Pollachi,77.0085,10.65825,88214,India,2622983732006.45
Pilkhua,77.656,28.71271,74212,India,2622983732006.45
Osmanabad,76.03889,18.18158,85521,India,2622983732006.45
Neyveli,79.4994,11.60877,179150,India,2622983732006.45
Kottayam,76.52132,9.58692,55374,India,2622983732006.45
Kātrās,86.29834,23.79752,57349,India,2622983732006.45
Kāmthi,79.1973,21.21615,86213,India,2622983732006.45
Kalyān,73.13554,19.2437,1262255,India,2622983732006.45
Jharia,86.41456,23.74079,86938,India,2622983732006.45
Jaipur,75.78781,26.91962,2711758,India,2622983732006.45
Hindupur,77.49143,13.82807,133298,India,2622983732006.45
Guntur,80.45729,16.29974,530577,India,2622983732006.45
Gāndhīdhām,70.13333,23.08333,166388,India,2622983732006.45
Fyzābād,82.15018,26.77549,153047,India,2622983732006.45
Davangere,75.92694,14.46693,435128,India,2622983732006.45
Chhatarpur,79.58871,24.9177,111594,India,2622983732006.45
Brentwood,0.30556,51.62127,52586,United Kingdom,2707743777173.91
Aldershot,-0.76389,51.24827,61339,United Kingdom,2707743777173.91
Kallithéa,23.7,37.95,100641,Greece,189410106620.016
Bhīlwāra,74.64081,25.34707,326431,India,2622983732006.45
Bhilai,81.4285,21.20919,625138,India,2622983732006.45
Bhavnagar,72.15331,21.76287,605882,India,2622983732006.45
Bhāgalpur,86.97183,25.24446,361548,India,2622983732006.45
Bhadreswar,88.33841,22.82449,121662,India,2622983732006.45
Belgaum,74.50447,15.85212,428720,India,2622983732006.45
Bāruni,85.96813,25.47509,84888,India,2622983732006.45
Bada Barabīl,85.38684,22.11186,56870,India,2622983732006.45
Azamgarh,83.18358,26.06832,116644,India,2622983732006.45
Aurangābād,84.3742,24.75204,95929,India,2622983732006.45
Aonla,79.16521,28.27402,50011,India,2622983732006.45
Amrāvati,77.75,20.93333,603837,India,2622983732006.45
Amalner,75.05887,21.03983,97369,India,2622983732006.45
Achalpur,77.51006,21.25665,111278,India,2622983732006.45
Singrauli,82.67535,24.19973,185580,India,2622983732006.45
Shiraz,52.53113,29.61031,1249942,Iran,191718271483.759
Shahrud,54.97628,36.41819,131889,Iran,191718271483.759
Khomeynī Shahr,51.53609,32.6856,277334,Iran,191718271483.759
Arnsberg,8.08333,51.38333,76612,Germany,3846413928653.71
Panabo,125.68417,7.30806,84749,Philippines,361489354350.0
Monkayo,126.05444,7.81528,51393,Philippines,361489354350.0
Minglanilla,123.7964,10.24498,62058,Philippines,361489354350.0
Malolos,120.81039,14.8443,198748,Philippines,361489354350.0
Danao,124.02722,10.52083,70270,Philippines,361489354350.0
Daet,122.9553,14.1122,78142,Philippines,361489354350.0
Wazirabad,74.12,32.44324,102444,Pakistan,263686552686.208
Pano Aqil,69.11111,27.85619,72881,Pakistan,263686552686.208
Mingora,72.36265,34.7795,279914,Pakistan,263686552686.208
Mian Channun,72.35679,30.44067,76226,Pakistan,263686552686.208
Mansehra,73.19679,34.33023,66486,Pakistan,263686552686.208
Kandhkot,69.17974,28.24574,88468,Pakistan,263686552686.208
Gojra,72.68323,31.14926,139726,Pakistan,263686552686.208
Ghotki,69.31569,28.00437,64295,Pakistan,263686552686.208
Būrewāla,72.65,30.16667,183915,Pakistan,263686552686.208
Ahmadpur East,71.25771,29.14269,116579,Pakistan,263686552686.208
Chełm,23.4716,51.14312,63949,Poland,594164690894.936
Zemun,20.40116,44.8458,155591,Serbia,52960134078.6888
Tikhvin,33.52937,59.64511,62075,Russian Federation,1483497784867.6
Sarapul,53.79782,56.47633,98830,Russian Federation,1483497784867.6
Novoshakhtinsk,39.93335,47.76037,99478,Russian Federation,1483497784867.6
Kolomna,38.77833,55.07944,147690,Russian Federation,1483497784867.6
Kingisepp,28.61343,59.37331,50566,Russian Federation,1483497784867.6
Groznyy,45.68895,43.31195,226100,Russian Federation,1483497784867.6
Ezhva,50.72834,61.81281,56000,Russian Federation,1483497784867.6
Quartu Sant'Elena,9.25004,39.22935,66620,Italy,1886445268340.71
Messina,15.55256,38.19394,219948,Italy,1886445268340.71
Catania,15.07041,37.49223,290927,Italy,1886445268340.71
Vigevano,8.85437,45.31407,57970,Italy,1886445268340.71
Monza,9.27246,45.58005,119618,Italy,1886445268340.71
Benito Juárez,-99.1564,19.3727,385439,Mexico,1076163316174.94
Cuamba,36.53722,-14.80306,73268,Mozambique,14021421105.9078
Ughelli,6.00407,5.48956,79986,Nigeria,432293776262.398
Modakeke,4.26031,7.38299,119529,Nigeria,432293776262.398
Lafiagi,5.41641,8.85299,102779,Nigeria,432293776262.398
Ila Orangun,4.90421,8.01714,179192,Nigeria,432293776262.398
Igbo-Ukwu,7.02027,6.01798,75224,Nigeria,432293776262.398
Emure-Ekiti,5.45925,7.43636,90645,Nigeria,432293776262.398
Daura,11.406,11.5541,78277,Nigeria,432293776262.398
Abeokuta,3.34509,7.15571,593100,Nigeria,432293776262.398
Nieuwegein,5.08056,52.02917,61489,Netherlands,913865395789.886
Hengelo,6.79306,52.26583,80809,Netherlands,913865395789.886
Apeldoorn,5.96944,52.21,136670,Netherlands,913865395789.886
Elbląg,19.40884,54.1522,127558,Poland,594164690894.936
Częstochowa,19.12409,50.79646,248125,Poland,594164690894.936
Caguas,-66.0485,18.23412,86804,Puerto Rico,103138300000.0
Ar Rayyān,51.42444,25.29194,272465,Qatar,146373588866.511
Delray Beach,-80.07282,26.46146,66255,United States,20936600000000.0
Weston,-80.39977,26.10037,69959,United States,20936600000000.0
Albany,-84.15574,31.57851,74843,United States,20936600000000.0
Buzuluk,52.2635,52.7807,87714,Russian Federation,1483497784867.6
Belgorod,36.58015,50.61074,345289,Russian Federation,1483497784867.6
Pavlovo,43.0912,55.9686,63338,Russian Federation,1483497784867.6
Passaic,-74.12848,40.85677,71085,United States,20936600000000.0
Union,-74.2632,40.6976,56771,United States,20936600000000.0
Flatbush,-73.95903,40.65205,93361,United States,20936600000000.0
Greenburgh,-73.84291,41.03287,86764,United States,20936600000000.0
Park Slope,-73.98597,40.6701,65047,United States,20936600000000.0
Krasnoyarsk,92.86717,56.01839,927200,Russian Federation,1483497784867.6
Widnes,-2.73406,53.3618,61464,United Kingdom,2707743777173.91
Uxbridge,-0.48211,51.5489,70000,United Kingdom,2707743777173.91
Tottenham,-0.06794,51.60373,130000,United Kingdom,2707743777173.91
Stroud,-2.2,51.75,60155,United Kingdom,2707743777173.91
Newcastle upon Tyne,-1.61396,54.97328,192382,United Kingdom,2707743777173.91
Escuintla,-90.78581,14.3009,103165,Guatemala,77604632170.5853
Carrefour,-72.39922,18.54114,442156,Haiti,13417997065.1099
Békéscsaba,21.1,46.68333,65206,Hungary,155012927629.087
Szombathely,16.62155,47.23088,79534,Hungary,155012927629.087
Székesfehérvár,18.41034,47.18995,101600,Hungary,155012927629.087
Wedi,110.57944,-7.74306,55300,Indonesia,1058423838345.14
Watampone,120.3279,-4.5386,81629,Indonesia,1058423838345.14
Ungaran,110.405,-7.13972,127812,Indonesia,1058423838345.14
Tuban,112.0649,-6.8976,76242,Indonesia,1058423838345.14
Sokaraja,109.28806,-7.45806,66482,Indonesia,1058423838345.14
Soreang,107.51833,-7.03306,150932,Indonesia,1058423838345.14
Samarinda,117.14583,-0.49167,355160,Indonesia,1058423838345.14
Mertoyudan,110.22639,-7.52,69871,Indonesia,1058423838345.14
Genteng,114.15,-8.36667,79652,Indonesia,1058423838345.14
Jayapura,140.71813,-2.53371,134895,Indonesia,1058423838345.14
Tallaght,-6.37344,53.2859,64282,Ireland,425888950992.003
Petaẖ Tiqwa,34.88747,32.08707,200000,Israel,401953767072.801
Vriddhāchalam,79.32411,11.5183,61498,India,2622983732006.45
Shyamnagar,88.36667,22.83333,441956,India,2622983732006.45
Shāntipur,88.43302,23.24723,149983,India,2622983732006.45
Secunderabad,78.54263,17.50427,204182,India,2622983732006.45
Sangāreddi,78.08669,17.62477,59199,India,2622983732006.45
Samāstipur,85.77953,25.86222,57575,India,2622983732006.45
Ropar,76.52695,30.96896,52313,India,2622983732006.45
Rishra,88.34563,22.72394,117014,India,2622983732006.45
Tlemcen,-1.315,34.87833,132341,Algeria,145163902228.168
Aflou,2.10228,34.11279,84683,Algeria,145163902228.168
District of Taher,5.8982,36.772,147612,Algeria,145163902228.168
Mallawī,30.84129,27.73264,142504,Egypt,363069245165.315
Alcoy,-0.47432,38.70545,61552,Spain,1281484640043.58
Montpellier,3.87635,43.61093,248252,France,2630317731455.26
Issy-les-Moulineaux,2.27718,48.82104,61447,France,2630317731455.26
Grenoble,5.71479,45.17869,158552,France,2630317731455.26
Khobar,50.20833,26.27944,165799,Saudi Arabia,700117873249.269
Gereida,25.14026,11.27543,120000,Sudan,26110829190.4008
Qoryooley,44.52999,1.78784,51720,Somalia,4917607582.22895
Berbera,45.01432,10.43959,242344,Somalia,4917607582.22895
Juba,31.58247,4.85165,450000,South Sudan,0.0
Usulután,-88.45,13.35,51910,El Salvador,24638720000.0
Dar‘ā,36.10213,32.61889,97969,Syrian Arab Republic,0.0
Al Ḩasakah,40.74772,36.50237,81539,Syrian Arab Republic,0.0
Lomé,1.22154,6.12874,749700,Togo,7574635241.30191
Nakhon Ratchasima,102.10196,14.97066,208781,Thailand,501794961925.244
Kalasin,103.50658,16.43281,55102,Thailand,501794961925.244
Şırnak,42.45432,37.51393,52743,Turkey,720101212394.114
Kırşehir,34.16389,39.14583,94336,Turkey,720101212394.114
Erzurum,41.27694,39.90861,420691,Turkey,720101212394.114
Erciş,43.35964,39.02587,91915,Turkey,720101212394.114
Bingöl,40.49389,38.88472,80568,Turkey,720101212394.114
Ünye,37.2825,41.13139,77585,Turkey,720101212394.114
Kavaklı,28.33172,41.09258,50502,Turkey,720101212394.114
Düzce,31.16389,40.83889,57739,Turkey,720101212394.114
Çorum,34.95333,40.54889,183418,Turkey,720101212394.114
Çorlu,27.8,41.15917,202578,Turkey,720101212394.114
Çarşamba,36.72194,41.19889,50459,Turkey,720101212394.114
San Fernando,-61.46835,10.27969,55419,Trinidad and Tobago,21529824769.2969
Mariupol,37.54131,47.09514,431859,Ukraine,155582008717.426
Kryvyy Rih,33.39404,47.90572,624579,Ukraine,155582008717.426
Kamyianets-Podilskyy,26.58516,48.67882,99755,Ukraine,155582008717.426
Kalush,24.37206,49.02398,66406,Ukraine,155582008717.426
Boryspil,30.95501,50.35269,55000,Ukraine,155582008717.426
Roswell,-84.36159,34.02316,94501,United States,20936600000000.0
Shawnee,-94.72024,39.04167,65046,United States,20936600000000.0
Kenner,-90.24174,29.99409,67091,United States,20936600000000.0
Raleigh,-78.63861,35.7721,451066,United States,20936600000000.0
Houston,-95.36327,29.76328,2296224,United States,20936600000000.0
Waco,-97.14667,31.54933,132356,United States,20936600000000.0
Portsmouth,-76.29827,36.83543,96201,United States,20936600000000.0
Tinley Park,-87.78449,41.57337,57143,United States,20936600000000.0
Elkhart,-85.97667,41.68199,52348,United States,20936600000000.0
Brockton,-71.01838,42.08343,95314,United States,20936600000000.0
Methuen,-71.19089,42.7262,52044,United States,20936600000000.0
Peabody,-70.92866,42.52787,52504,United States,20936600000000.0
Kentwood,-85.64475,42.86947,51357,United States,20936600000000.0
Taylor,-83.26965,42.24087,61568,United States,20936600000000.0
Plymouth,-93.45551,45.01052,75907,United States,20936600000000.0
Yonkers,-73.89875,40.93121,201116,United States,20936600000000.0
Antioch,-121.80579,38.00492,110542,United States,20936600000000.0
Costa Mesa,-117.91867,33.64113,113204,United States,20936600000000.0
Fairfield,-122.03997,38.24936,112970,United States,20936600000000.0
Fountain Valley,-117.95367,33.70918,56987,United States,20936600000000.0
Hollywood,-118.32674,34.09834,167664,United States,20936600000000.0
Laguna Niguel,-117.70755,33.52253,65806,United States,20936600000000.0
Milpitas,-121.90662,37.42827,77604,United States,20936600000000.0
Montebello,-118.10535,34.00946,63921,United States,20936600000000.0
Oceanside,-117.37948,33.19587,175691,United States,20936600000000.0
Palmdale,-118.11646,34.57943,158351,United States,20936600000000.0
Castle Rock,-104.85609,39.37221,55591,United States,20936600000000.0
Grand Junction,-108.55065,39.06387,60358,United States,20936600000000.0
Thornton,-104.97192,39.86804,133451,United States,20936600000000.0
Greeley,-104.70913,40.42331,100883,United States,20936600000000.0
Albany,-123.10593,44.63651,52175,United States,20936600000000.0
Seattle,-122.33207,47.60621,684451,United States,20936600000000.0
Spokane,-117.42908,47.65966,213272,United States,20936600000000.0
West Bloomfield Township,-83.38356,42.56891,64690,United States,20936600000000.0
Kogon Shahri,64.55466,39.72746,62620,Uzbekistan,57707189945.4214
Asaka,72.23868,40.64153,56736,Uzbekistan,57707189945.4214
Trujillo,-70.43694,9.36583,71362,Venezuela,0.0
Barquisimeto,-69.35703,10.0647,1114097,Venezuela,0.0
San Josecito,-72.22009,7.66106,54669,Venezuela,0.0
Ninh Hòa,109.12495,12.49187,240750,Vietnam,271158442059.082
Cần Giờ,106.95474,10.41115,55137,Vietnam,271158442059.082
Cung Kiệm,106.16076,21.18697,80000,Vietnam,271158442059.082
Westonaria,27.6486,-26.31905,156831,South Africa,301923639269.552
Welkom,26.73506,-27.97742,431944,South Africa,301923639269.552
Stilfontein,26.76829,-26.84493,93110,South Africa,301923639269.552
Rustenburg,27.24208,-25.66756,124064,South Africa,301923639269.552
Queenstown,26.87533,-31.89756,105309,South Africa,301923639269.552
Alberton,28.12225,-26.26786,121536,South Africa,301923639269.552
Centurion,28.18577,-25.85891,233386,South Africa,301923639269.552
Marondera,31.55193,-18.18527,57082,Zimbabwe,16768513442.6415
Amman,35.94503,31.95522,1275857,Jordan,43697659275.3137
Tanabe,135.36667,33.73333,69563,Japan,4975415241562.52
Ōi,139.51998,35.85091,50593,Japan,4975415241562.52
Marugame,133.78333,34.28333,82090,Japan,4975415241562.52
Komatsu,136.45088,36.40263,109045,Japan,4975415241562.52
Kamirenjaku,139.55495,35.69423,178739,Japan,4975415241562.52
Izumiōtsu,135.4,34.5,80772,Japan,4975415241562.52
Hikone,136.25,35.25,110925,Japan,4975415241562.52
Hachiōji,139.32389,35.65583,561344,Japan,4975415241562.52
Fukuoka,130.41667,33.6,1392289,Japan,4975415241562.52
Toride,140.08333,35.9,80716,Japan,4975415241562.52
Sakura,140.23333,35.71667,182549,Japan,4975415241562.52
Hŭngnam,127.61861,39.83167,346082,North Korea,0.0
Kilju,129.32778,40.96417,63652,North Korea,0.0
Masan,126.83149,35.12725,434371,South Korea,1630525005469.11
Goyang-si,126.835,37.65639,1073069,South Korea,1630525005469.11
Anseong,127.27028,37.01083,69255,South Korea,1630525005469.11
Atyrau,51.88333,47.11667,180000,Kazakhstan,169835426427.153
Taldykorgan,78.37389,45.01556,116558,Kazakhstan,169835426427.153
Semey,80.26669,50.42675,292780,Kazakhstan,169835426427.153
Baikonur,63.31667,45.61667,70000,Kazakhstan,169835426427.153
Jounieh,35.61778,33.98083,96315,Lebanon,33383246857.58
Point Pedro,80.23333,9.81667,89810,Sri Lanka,80706600228.6499
Monrovia,-10.7969,6.30054,939524,Liberia,2950000000.0
Šiauliai,23.31667,55.93333,130587,Lithuania,55887271833.0025
Nador,-2.93352,35.16813,129260,Morocco,112870591694.044
Meknès,-5.54727,33.89352,545705,Morocco,112870591694.044
Tiraspol,29.62909,46.84274,157000,Moldova,11914040905.2626
Antananarivo,47.53613,-18.91368,1391433,Madagascar,13720634105.403
Tuxtla,-93.11308,16.75973,537102,Mexico,1076163316174.94
Texcoco de Mora,-98.88293,19.51194,105165,Mexico,1076163316174.94
Huocheng,80.87173,44.05305,360000,China,14722730697890.1
Dashahe,116.62453,34.53847,51916,China,14722730697890.1
Menghuan,98.58375,24.43532,99970,China,14722730697890.1
Yousuo,100.06771,26.02527,53233,China,14722730697890.1
Pereira,-75.69611,4.81333,440118,Colombia,271346896626.418
Aguachica,-73.6166,8.30844,73360,Colombia,271346896626.418
Matanzas,-81.5775,23.04111,146733,Cuba,0.0
Rāmnagar,79.1283,29.3925,51244,India,2622983732006.45
Rāichūr,77.35567,16.20546,225962,India,2622983732006.45
Pallāvaram,80.15025,12.96796,157145,India,2622983732006.45
Mysore,76.63925,12.29791,868313,India,2622983732006.45
Monghyr,86.47455,25.37459,203163,India,2622983732006.45
Morena,77.99534,26.49892,152004,India,2622983732006.45
